Swimmer_ID,Time,Meet,Year,Date,Imp
342941,47.66,Speedo Champions Series - Eastern - Chambersburg (Region 2), 2017,"Apr 01, 2017",+0.1%
342941,47.72,PIAA District 3 AA Championships, 2017,"Mar 04, 2017",+0.4%
342941,48.27,Schuylkill Valley vs. Wyomissing, 2017,"Jan 26, 2017",-0.8%
342941,47.90,MD NBAC 43rd Annual Christmas Invitational, 2016,"Dec 11, 2016",NA
342941,47.93,MD NBAC 43rd Annual Christmas Invitational, 2016,"Dec 11, 2016",NA
342941,48.03,2015 MD NBAC 42nd Annual Christmas Invitational, 2015,"Dec 10, 2015",NA
292661,47.23,Pittsburgh vs. West Virginia, 2019,"Jan 05, 2019",-3.2%
292661,45.77,Ohio State Invitational, 2018,"Nov 17, 2018",NA
292661,45.98,Ohio State Invitational, 2018,"Nov 17, 2018",NA
292661,44.95,2018 Atlantic Coast Championships (M), 2018,"Feb 24, 2018",+2.5%
292661,48.97,WVU vs Pitt, 2018,"Jan 18, 2018",-6.3%
292661,46.08,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",+1.6%
292661,46.59,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",+0.6%
292661,46.95,Ohio State Invitational, 2017,"Nov 19, 2017",-0.2%
292661,46.85,"Rutgers vs. Georgetown, Pittsburgh, Seton Hall", 2017,"Nov 04, 2017",+2.4%
292661,47.99,Georgia Tech vs. Pittsburgh, 2017,"Oct 06, 2017",NA
292661,44.59,2017 NJCAA Championships, 2017,"Mar 04, 2017",+2.1%
292661,44.46,2017 NJCAA Championships, 2017,"Mar 04, 2017",+2.4%
292661,45.48,2017 NJCAA Championships, 2017,"Mar 04, 2017",+0.2%
292661,46.80,Florida Atlantic vs. Indian River, 2017,"Jan 28, 2017",-2.7%
292661,45.56,Spartan Invitational, 2016,"Dec 19, 2016",+2.8%
292661,45.70,Spartan Invitational, 2016,"Dec 19, 2016",+2.5%
292661,46.87,IRSC vs. Florida Atlantic, 2016,"Oct 28, 2016",NA
292661,45.32,2016 NJCAA Championships, 2016,"Mar 05, 2016",-0.6%
292661,45.27,2016 NJCAA Championships, 2016,"Mar 05, 2016",-0.5%
292661,46.17,Florida Atlantic vs. Indian River State, 2016,"Jan 30, 2016",-2.5%
292661,47.23,Florida International Sprint Invite, 2016,"Jan 03, 2016",-4.9%
292661,45.14,Georiga Tech Invitational, 2015,"Nov 21, 2015",+1.3%
292661,45.13,Georiga Tech Invitational, 2015,"Nov 21, 2015",+1.3%
292661,45.04,Georiga Tech Invitational, 2015,"Nov 21, 2015",+1.5%
292661,46.00,Indian River State vs. Florida Atlantic, 2015,"Nov 13, 2015",-0.6%
292661,45.73,Nova Southeastern vs. Indian River State, 2015,"Nov 06, 2015",+0.4%
292661,47.64,Nova Southeastern vs. Indian River State, 2015,"Nov 06, 2015",-3.7%
292661,45.93,Indian River State vs. Texas A&M, 2015,"Nov 05, 2015",NA
393143,50.46,Illinois Swimming Senior Championship, 2017,"Mar 05, 2017",NA
377336,48.15,Ohio State Winter Invite, 2018,"Feb 10, 2018",+0.6%
377336,47.88,Ohio State Winter Invite, 2018,"Feb 10, 2018",+1.2%
377336,48.45,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",NA
377336,50.31,OH OSSC Spring into Summer Splash, 2017,"Jun 03, 2017",-6.0%
377336,48.46,Speedo Champions Series - Eastern - Chambersburg (Region 2), 2017,"Apr 02, 2017",-2.1%
377336,47.47,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",+2.5%
377336,47.49,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",+2.4%
377336,48.68,LE Mark J Braun Fall Classic, 2016,"Nov 20, 2016",NA
377336,47.49,2016 Pennsylvania AA Boys State Championships, 2016,"Mar 17, 2016",-0.2%
377336,47.67,2016 Pennsylvania AA Boys State Championships, 2016,"Mar 17, 2016",-0.6%
377336,47.40,2016 WPIAL AA Swimming Championships, 2016,"Mar 02, 2016",+2.6%
377336,48.69,54th Annual Christmas Meet Invitational, 2015,"Dec 20, 2015",+0.6%
377336,49.00,The 2015 Mark J. Braun Fall Cl, 2015,"Nov 21, 2015",NA
377336,48.55,2014-15 Pennsylvania AA State Championships, 2015,"Mar 11, 2015",+3.0%
377336,48.71,2014-15 Pennsylvania AA State Championships, 2015,"Mar 11, 2015",+2.6%
377336,50.03,53rd Annual Christmas Meet, 2014,"Dec 14, 2014",NA
356990,50.40,Dartmouth Invitational, 2019,"Jan 26, 2019",NA
356990,49.28,MD NCAP Tom Dolan Invitational, 2016,"Dec 11, 2016",NA
356990,48.19,2015 NCAP December Invitational (Senior Results Only), 2015,"Dec 13, 2015",NA
356990,48.71,2015 Tom Dolan Invitational, 2014,"Dec 14, 2014",NA
636774,48.58,Fordham vs. Manhattan, 2019,"Oct 18, 2019",NA
636774,46.79,ECAC Winter Championships, 2018,"Dec 02, 2018",+3.5%
636774,48.50,"St. Francis (NY) vs. LIU-Brooklyn, Manhattan", 2018,"Oct 05, 2018",NA
636774,49.01,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-1.9%
636774,48.11,Georgia Tech vs. Pittsburgh, 2017,"Oct 06, 2017",NA
395581,44.63,Western PA Invite, 2020,"Jan 24, 2020",NA
395581,44.10,Pitt Western Pa Invitational, 2019,"Jan 26, 2019",+3.1%
395581,45.52,"Notre Dame vs. Pittsburgh, Virginia Tech", 2018,"Nov 02, 2018",+1.2%
395581,46.07,Virginia vs. Pittsburgh, 2018,"Oct 20, 2018",NA
395581,45.11,2018 Atlantic Coast Championships (M), 2018,"Feb 24, 2018",-0.2%
395581,45.08,Western Pennsylvania Invitational, 2018,"Jan 27, 2018",-0.1%
395581,45.63,Pittsburgh vs. Denison, 2018,"Jan 19, 2018",-1.3%
395581,45.51,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-1.0%
395581,45.69,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-1.4%
395581,46.32,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-2.8%
395581,45.12,Ohio State Invitational, 2017,"Nov 19, 2017",-0.2%
395581,45.87,"Rutgers vs. Georgetown, Pittsburgh, Seton Hall", 2017,"Nov 04, 2017",-1.8%
395581,45.82,"Pitt vs. James Madison, Michigan State, Miami (FL)", 2017,"Oct 27, 2017",-1.7%
395581,45.04,"Pittsburgh vs. Louisiana State, Virginia", 2017,"Oct 20, 2017",+1.2%
395581,45.57,Georgia Tech vs. Pittsburgh, 2017,"Oct 06, 2017",NA
489210,47.36,Pennsylvania AAA Boys State Championships, 2017,"Mar 18, 2017",NA
241620,48.26,Speedo Champions Series - Eastern - Chambersburg (Region 2), 2017,"Apr 02, 2017",+1.2%
241620,48.49,Speedo Champions Series - Eastern - Chambersburg (Region 2), 2017,"Apr 02, 2017",+0.7%
241620,48.84,Speedo Champions Series - Eastern - Chambersburg (Region 2), 2017,"Apr 01, 2017",NA
451025,46.56,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-0.9%
451025,48.07,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-4.1%
451025,46.16,"Rutgers vs. Georgetown, Pittsburgh, Seton Hall", 2017,"Nov 04, 2017",NA
362091,42.47,2020 Atlantic Coast Championships (M), 2020,"Feb 29, 2020",+0.9%
362091,42.61,2020 Atlantic Coast Championships (M), 2020,"Feb 29, 2020",+0.5%
362091,43.14,2020 Atlantic Coast Championships (M), 2020,"Feb 29, 2020",-0.7%
362091,43.48,Western PA Invite, 2020,"Jan 24, 2020",-1.5%
362091,43.69,Pittsburgh vs. Denison, 2020,"Jan 17, 2020",-2.0%
362091,44.74,West Virginia vs. Pittsburgh, 2020,"Jan 04, 2020",-4.4%
362091,43.66,Purdue Invitational, 2019,"Nov 23, 2019",-1.2%
362091,42.84,Purdue Invitational, 2019,"Nov 23, 2019",+0.7%
362091,42.90,Purdue Invitational, 2019,"Nov 23, 2019",+0.6%
362091,43.15,Pittsburgh vs. Notre Dame, 2019,"Nov 09, 2019",+0.3%
362091,43.30,Pittsburgh vs. Notre Dame, 2019,"Nov 08, 2019",+1.0%
362091,43.75,Michigan State vs. Pittsburgh, 2019,"Oct 18, 2019",+1.0%
362091,44.10,Michigan State vs. Pittsburgh, 2019,"Oct 18, 2019",+0.2%
362091,44.33,TYR FALL CLASSIC, 2019,"Oct 05, 2019",NA
362091,44.20,TYR FALL CLASSIC, 2019,"Oct 05, 2019",NA
362091,42.41,2019 NCAA Division I Mens Championships, 2019,"Mar 30, 2019",-0.9%
362091,42.80,2019 Atlantic Coast Championships (M), 2019,"Mar 02, 2019",+0.9%
362091,42.37,2019 Atlantic Coast Championships (M), 2019,"Mar 02, 2019",+1.9%
362091,42.04,2019 Atlantic Coast Championships (M), 2019,"Mar 02, 2019",+2.6%
362091,43.88,Pittsburgh vs. West Virginia, 2019,"Jan 05, 2019",-1.6%
362091,43.35,Ohio State Invitational, 2018,"Nov 17, 2018",+3.0%
362091,43.18,Ohio State Invitational, 2018,"Nov 17, 2018",+3.3%
362091,45.05,"Notre Dame vs. Pittsburgh, Virginia Tech", 2018,"Nov 03, 2018",-0.9%
362091,45.02,"Notre Dame vs. Pittsburgh, Virginia Tech", 2018,"Nov 02, 2018",-0.8%
362091,45.11,Virginia vs. Pittsburgh, 2018,"Oct 20, 2018",-1.0%
362091,44.67,Pittsburgh vs. George Washington, 2018,"Oct 13, 2018",+1.3%
362091,45.24,"Florida State vs. Georgia Tech, Pittsburgh", 2018,"Oct 06, 2018",NA
362091,45.35,"Florida State vs. Georgia Tech, Pittsburgh", 2018,"Oct 06, 2018",NA
362091,44.29,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",+2.5%
362091,44.22,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",+2.7%
362091,46.20,Ohio State Invitational, 2017,"Nov 19, 2017",-1.0%
362091,45.44,Ohio State Invitational, 2017,"Nov 19, 2017",+0.7%
362091,45.90,"Rutgers vs. Georgetown, Pittsburgh, Seton Hall", 2017,"Nov 04, 2017",-0.3%
362091,45.99,"Pitt vs. James Madison, Michigan State, Miami (FL)", 2017,"Oct 27, 2017",-0.5%
362091,45.74,"Pittsburgh vs. Louisiana State, Virginia", 2017,"Oct 20, 2017",+0.7%
362091,46.06,Georgia Tech vs. Pittsburgh, 2017,"Oct 06, 2017",NA
362091,44.05,MSI State Championships, 2017,"Feb 17, 2017",+0.6%
362091,44.05,MSI Short Course State Ch, 2017,"Feb 19, 2017",0.0%
362091,45.20,MSI Short Course State Ch, 2017,"Feb 19, 2017",-2.6%
362091,44.84,2016 Speedo Winter JR. Championships East, 2016,"Dec 07, 2016",-0.2%
362091,44.33,2016 Speedo Winter JR. Championships East, 2016,"Dec 07, 2016",+0.9%
362091,44.84,Speedo East Winter Junior Nationals, 2016,"Dec 10, 2016",-1.2%
362091,44.33,Speedo East Winter Junior Nationals, 2016,"Dec 10, 2016",0.0%
362091,45.96,LA TAQ  Prelims & Finals Meet, 2016,"Dec 02, 2016",-2.7%
362091,44.74,2016 Mississippi State Championships Class 2 (5-6A), 2016,"Oct 29, 2016",NA
362091,46.09,NCSA Spring Junior National Championship, 2016,"Mar 18, 2016",-2.3%
362091,45.07,2015 Speedo Winter Junior Nationals- East, 2015,"Dec 12, 2015",+1.7%
362091,45.24,2015 Speedo Winter Junior Nationals- East, 2015,"Dec 12, 2015",+1.3%
362091,45.84,2015 Mississippi State Championships Class 2 (5-6A), 2015,"Oct 31, 2015",NA
362091,46.33,2015 Mississippi State Championships Class 2 (5-6A), 2015,"Oct 31, 2015",NA
417251,46.72,Ohio State Invitational, 2018,"Nov 17, 2018",NA
417251,46.83,2018 Atlantic Coast Championships (M), 2018,"Feb 24, 2018",+3.7%
417251,49.25,WVU vs Pitt, 2018,"Jan 18, 2018",-1.2%
417251,49.18,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",-1.1%
417251,49.44,"Rutgers vs. Georgetown, Pittsburgh, Seton Hall", 2017,"Nov 04, 2017",-1.6%
417251,48.65,"Pitt vs. James Madison, Michigan State, Miami (FL)", 2017,"Oct 27, 2017",NA
417251,48.44,Hershey vs. Lower Dauphin, 2017,"Jan 05, 2017",NA
417251,52.89,Middle Atlantic Senior Championship Meet, 2016,"Mar 26, 2016",-1.1%
417251,52.32,Diplomat Swim Club  Speedo Holiday Classic, 2015,"Dec 06, 2015",NA
1024908,45.76,Western PA Invite, 2020,"Jan 24, 2020",+2.8%
1024908,47.09,Michigan State vs. Pittsburgh, 2019,"Oct 18, 2019",NA
1024908,47.36,Pittsburgh vs. West Virginia, 2019,"Jan 05, 2019",NA
961006,46.94,Pittsburgh vs. George Washington, 2018,"Oct 13, 2018",NA
324070,49.84,Ohio State Winter Invitational, 2019,"Feb 16, 2019",NA
324070,50.10,Ohio State Winter Invitational, 2019,"Feb 16, 2019",NA
324070,49.66,Virginia Swimming Senior Championships, 2018,"Mar 04, 2018",-1.0%
324070,49.15,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",+5.4%
324070,51.99,NC TAC Strategic Systems Big Southern Classic, 2017,"Nov 12, 2017",-0.1%
324070,51.94,VA GATR Gator Fall Classic, 2017,"Oct 15, 2017",NA
324070,50.92,VA SC Senior Championships, 2017,"Mar 05, 2017",-0.7%
324070,51.04,2017 Virginia 4A League Championships, 2017,"Feb 17, 2017",-0.9%
324070,50.95,2017 Virginia 4A League Championships, 2017,"Feb 17, 2017",-0.7%
324070,51.93,2017 Virginia 4A West Region Championships, 2017,"Feb 11, 2017",-2.6%
324070,50.59,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",NA
324070,51.15,2016 VA Blue Ridge Region-SW D, 2016,"Feb 28, 2016",+0.4%
324070,51.32,Blue Ridge Region-SW District, 2016,"Feb 28, 2016",+0.1%
324070,51.15,Blue Ridge Region-SW District, 2016,"Feb 28, 2016",+0.4%
324070,52.42,2016 Virginia 4A High School League Championships, 2016,"Feb 18, 2016",-2.0%
324070,52.14,2016 Virginia 4A High School League Championships, 2016,"Feb 18, 2016",-1.5%
324070,51.37,54th Annual Christmas Meet Invitational, 2015,"Dec 17, 2015",+1.6%
324070,1:00.06,2015 VA GATR Senior Shootout, 2015,"Dec 05, 2015",-12.3%
324070,52.23,2015 VA GATR Senior Shootout, 2015,"Dec 05, 2015",+2.4%
324070,53.49,2015 VA GATR Fall Classic, 2015,"Oct 16, 2015",NA
324070,53.58,53rd Annual Christmas Meet, 2014,"Dec 14, 2014",NA
324070,53.90,2014 NASA Showcase Classic, 2014,"Apr 18, 2014",NA
519412,47.02,"Notre Dame vs. Pittsburgh, Virginia Tech", 2018,"Nov 02, 2018",+0.6%
519412,47.30,"Florida State vs. Georgia Tech, Pittsburgh", 2018,"Oct 06, 2018",NA
519412,44.30,2018 Pacific 12 Championships (M), 2018,"Mar 03, 2018",-1.2%
519412,44.11,2018 Pacific 12 Championships (M), 2018,"Mar 03, 2018",-0.7%
519412,46.72,Arizona State vs. Arizona, 2018,"Feb 03, 2018",-6.7%
519412,46.18,Arizona vs. Texas, 2018,"Jan 27, 2018",-5.5%
519412,45.79,Arizona vs. Texas, 2018,"Jan 27, 2018",-4.6%
519412,46.18,California vs. Arizona, 2018,"Jan 20, 2018",-5.5%
519412,46.36,Stanford vs. Arizona, 2018,"Jan 19, 2018",-5.9%
519412,43.91,Texas Invitational, 2017,"Dec 02, 2017",+3.6%
519412,43.79,Texas Invitational, 2017,"Dec 02, 2017",+3.9%
519412,45.56,Arizona vs. Southern California, 2017,"Nov 04, 2017",+1.6%
519412,46.31,Arizona vs. Utah, 2017,"Oct 28, 2017",NA
419010,48.52,Magnus Cup, 2019,"Nov 24, 2019",+0.3%
419010,48.34,Magnus Cup, 2019,"Nov 24, 2019",+0.7%
419010,48.67,"La Salle vs. Delaware, Rider", 2019,"Nov 09, 2019",+0.8%
419010,49.58,"La Salle vs. Delaware, Rider", 2019,"Nov 09, 2019",-1.0%
419010,49.92,"Delaware vs. Johns Hopkins, UMBC", 2019,"Oct 19, 2019",-1.7%
419010,49.56,George Mason vs Delaware, 2019,"Oct 05, 2019",NA
419010,49.07,George Mason vs Delaware, 2019,"Oct 05, 2019",NA
419010,47.99,Ohio State Winter Invitational, 2019,"Feb 16, 2019",-0.5%
419010,47.65,Ohio State Winter Invitational, 2019,"Feb 16, 2019",+0.2%
419010,49.62,Denison vs. Pittsburgh, 2019,"Jan 18, 2019",-3.9%
419010,47.75,Ohio State Invitational, 2018,"Nov 17, 2018",NA
419010,48.36,Middle Atlantic Senior Short Course Championship, 2018,"Mar 31, 2018",-1.4%
419010,48.30,PV RMSC Holiday Invitational, 2017,"Dec 10, 2017",+1.3%
419010,47.71,PV RMSC Holiday Invitational, 2017,"Dec 10, 2017",+2.5%
419010,48.92,MA DST First State Cup, 2017,"Nov 11, 2017",+1.4%
419010,49.63,MA JW October Senior Meet, 2017,"Oct 21, 2017",NA
419010,47.07,Speedo Champions Series - Eastern - Chambersburg (Region 2), 2017,"Apr 02, 2017",+1.0%
419010,47.06,Speedo Champions Series - Eastern - Chambersburg (Region 2), 2017,"Apr 02, 2017",+1.0%
419010,47.95,PV RMSC Holiday Invitational, 2016,"Dec 11, 2016",+0.4%
419010,47.53,PV RMSC Holiday Invitational, 2016,"Dec 11, 2016",+1.3%
419010,48.16,MA DST First State Cup, 2016,"Nov 05, 2016",NA
419010,48.63,Eastern Zone Speedo Short Course Super Sectionals, 2016,"Apr 02, 2016",+0.8%
419010,49.00,Diplomat Swim Club  Speedo Holiday Classic, 2015,"Dec 06, 2015",NA
419010,49.26,Diplomat Swim Club  Speedo Holiday Classic, 2015,"Dec 06, 2015",NA
347566,47.15,VHSL 5A North Region Championship, 2018,"Feb 01, 2018",-0.7%
347566,46.81,Speedo Winter Junior Championships - East, 2017,"Dec 09, 2017",+1.2%
347566,47.38,PV SDS Swim & Rock Meet, 2017,"Nov 19, 2017",+0.7%
347566,47.70,VA JP Popovich Memorial Invitational, 2017,"Oct 15, 2017",NA
347566,46.92,PVS SC Senior Championships, 2017,"Mar 05, 2017",+4.4%
347566,49.06,VA SNOW JP Popovich Memorial Invite, 2016,"Oct 09, 2016",NA
347566,47.85,NCSA Spring Junior National Championship, 2016,"Mar 18, 2016",+0.5%
347566,48.07,2015 PV Sport Fair Winter Classic, 2015,"Dec 10, 2015",NA
347566,48.67,Speedo Champions Series - Christiansburg, 2015,"Mar 22, 2015",-0.6%
347566,48.44,PV 14 & Under JO's, 2015,"Mar 12, 2015",-0.2%
347566,48.36,2015 PV SC Senior Championships, 2015,"Mar 06, 2015",+1.6%
347566,49.17,"2014 Swim & Rock Vienna, VA", 2014,"Nov 22, 2014",NA
347566,51.54,"2014 Speedo Champions Series - Christiansburg, VA", 2014,"Mar 23, 2014",NA
396257,45.33,2020 Atlantic Coast Championships (M), 2020,"Feb 29, 2020",+0.3%
396257,45.78,Western PA Invite, 2020,"Jan 24, 2020",-0.7%
396257,46.36,Pittsburgh vs. Denison, 2020,"Jan 17, 2020",-2.0%
396257,46.89,West Virginia vs. Pittsburgh, 2020,"Jan 04, 2020",-3.2%
396257,45.98,Purdue Invitational, 2019,"Nov 23, 2019",+2.6%
396257,45.45,Purdue Invitational, 2019,"Nov 23, 2019",+3.7%
396257,47.19,Pittsburgh vs. Notre Dame, 2019,"Nov 08, 2019",NA
396257,45.28,2019 Atlantic Coast Championships (M), 2019,"Mar 02, 2019",-0.6%
396257,45.99,Pitt Western Pa Invitational, 2019,"Jan 26, 2019",-2.2%
396257,46.69,Pittsburgh vs. West Virginia, 2019,"Jan 05, 2019",-3.8%
396257,44.99,Ohio State Invitational, 2018,"Nov 17, 2018",+1.5%
396257,45.43,Ohio State Invitational, 2018,"Nov 17, 2018",+0.5%
396257,47.13,"Notre Dame vs. Pittsburgh, Virginia Tech", 2018,"Nov 02, 2018",-3.2%
396257,47.05,Virginia vs. Pittsburgh, 2018,"Oct 20, 2018",-3.0%
396257,46.61,"Florida State vs. Georgia Tech, Pittsburgh", 2018,"Oct 06, 2018",NA
396257,45.66,"Florida State vs. Georgia Tech, Pittsburgh", 2018,"Oct 06, 2018",NA
396257,47.30,NI TTSC End of Summer Meet, 2018,"Aug 07, 2018",NA
396257,44.90,2018 Mid-American Championships (M), 2018,"Mar 02, 2018",+3.7%
396257,45.74,2018 Mid-American Championships (M), 2018,"Mar 02, 2018",+1.9%
396257,46.64,Eastern Michigan vs. Albion, 2018,"Feb 02, 2018",+0.8%
396257,47.39,Miami (OH) vs. Eastern Michigan, 2018,"Jan 27, 2018",-0.8%
396257,47.68,Wayne State vs. Eastern Michigan, 2018,"Jan 20, 2018",-1.4%
396257,47.80,Ball State vs. Eastern Michigan, 2018,"Jan 13, 2018",-1.6%
396257,47.03,EMU Invitational, 2017,"Dec 01, 2017",+0.5%
396257,47.27,Eastern Michigan vs. Oakland, 2017,"Nov 11, 2017",+0.5%
396257,47.74,Denison vs. Eastern Michigan, 2017,"Oct 21, 2017",-0.5%
396257,47.50,Kentucky vs. Eastern Michigan, 2017,"Oct 14, 2017",+0.3%
396257,47.62,Eastern Michigan vs. Northwestern, 2017,"Oct 11, 2017",NA
396257,48.03,NCSA Spring Junior National Championship, 2017,"Mar 17, 2017",-3.7%
396257,46.32,2017 New York Boys Federation Championships, 2017,"Mar 03, 2017",+3.1%
396257,47.04,2017 New York Boys Federation Championships, 2017,"Mar 03, 2017",+1.6%
396257,48.96,2017 New York Section VI Class A Championships, 2017,"Feb 04, 2017",-2.4%
396257,47.99,ECIC Division AA Championships, 2017,"Jan 28, 2017",-0.4%
396257,47.80,NI STAR Team Invitational, 2016,"Dec 11, 2016",NA
396257,50.36,NI STAR Team Invitational, 2016,"Dec 11, 2016",NA
396257,49.25,2016 New York Boys Federation Championships, 2016,"Mar 04, 2016",+0.2%
396257,49.12,2016 New York Boys Federation Championships, 2016,"Mar 04, 2016",+0.4%
396257,49.33,2016 New York Section IV Class A Championships, 2016,"Feb 13, 2016",NA
396257,49.34,2016 New York Section IV Class A Championships, 2016,"Feb 13, 2016",NA
396257,53.05,2014-15 New York Section VI Championships, 2015,"Feb 12, 2015",NA
396257,52.59,2014-15 New York Section VI Championships, 2015,"Feb 12, 2015",NA
347642,47.33,CHSAA 5A Boys State Championship, 2018,"May 18, 2018",+6.4%
347642,47.43,CHSAA 5A Boys State Championship, 2018,"May 18, 2018",+6.2%
347642,51.73,CO JH Jeffco Pineapple Open, 2017,"Nov 04, 2017",-2.3%
347642,51.83,CO JH Jeffco Pineapple Open, 2017,"Nov 04, 2017",-2.5%
347642,50.57,CO MACS Fall Invite, 2017,"Oct 21, 2017",NA
347642,50.67,CO MACS Fall Invite, 2017,"Oct 21, 2017",NA
347642,50.17,CO TOPS Colorado Open, 2017,"Jan 28, 2017",-3.6%
347642,50.27,CO TOPS Colorado Open, 2017,"Jan 28, 2017",-3.8%
347642,48.42,GU TWST Southern Sr. Champs, 2016,"Dec 04, 2016",+5.8%
347642,51.39,CO MACS Fall Invitational, 2016,"Oct 15, 2016",+98.3%
347642,51.49,CO MACS Fall Invitational, 2016,"Oct 15, 2016",+98.3%
347642,50:32.90,CO JH September Open, 2016,"Sep 24, 2016",NA
347642,50:33.00,CO JH September Open, 2016,"Sep 24, 2016",NA
347642,52.05,2015 CO CSI Pioneer Open, 2015,"Dec 06, 2015",NA
347642,50.55,2015 CO CSI SC Age Group Champ, 2015,"Mar 08, 2015",NA
347642,50.65,2015 CO CSI SC Age Group Champ, 2015,"Mar 08, 2015",NA
347642,50.81,2015 CO CSI SC Age Group Champ, 2015,"Mar 08, 2015",NA
347642,50.91,2015 CO CSI SC Age Group Champ, 2015,"Mar 08, 2015",NA
672216,49.20,Ohio State Winter Invitational, 2019,"Feb 16, 2019",NA
672216,49.30,Ohio State Winter Invitational, 2019,"Feb 16, 2019",NA
377667,48.33,Virginia vs. Pittsburgh, 2018,"Oct 20, 2018",+0.9%
377667,48.78,Pittsburgh vs. George Washington, 2018,"Oct 13, 2018",+1.5%
377667,49.53,"Florida State vs. Georgia Tech, Pittsburgh", 2018,"Oct 06, 2018",NA
377667,49.30,Middle Atlantic Senior Short Course Championship, 2018,"Mar 31, 2018",-5.1%
377667,47.01,PV NCAP Tom Dolan Invitational, 2017,"Dec 10, 2017",+2.0%
377667,46.91,PV NCAP Tom Dolan Invitational, 2017,"Dec 10, 2017",+2.2%
377667,47.97,MA UDAC RocktoberFest, 2017,"Oct 14, 2017",NA
377667,48.07,MA SC Senior Championship, 2017,"Apr 02, 2017",-1.4%
377667,47.47,MA SC Senior Championship, 2017,"Apr 02, 2017",-0.1%
377667,47.40,Middle Atlantic Senior SCY Championships, 2017,"Mar 22, 2017",+2.5%
377667,48.73,MA UDAC Closed Invite, 2017,"Feb 25, 2017",-0.3%
377667,48.60,MA SAKA Kettle Bell Classic, 2016,"Dec 09, 2016",+1.1%
377667,49.16,2016 UDAC Rocktoberfest, 2016,"Oct 14, 2016",NA
377667,49.16,MA UDAC RocktoberFest, 2016,"Oct 15, 2016",0.0%
377667,49.83,Middle Atlantic Senior Championship Meet, 2016,"Mar 26, 2016",-1.1%
377667,49.31,Middle Atlantic Senior Championship Meet, 2016,"Mar 25, 2016",NA
419072,48.50,Middle Atlantic Junior Olympic Short Course Championships, 2019,"Mar 10, 2019",NA
419072,48.66,Middle Atlantic Junior Olympic Short Course Championships, 2019,"Mar 10, 2019",NA
419072,48.82,Fredonia Initational, 2017,"Dec 03, 2017",NA
419072,49.84,Pittsburgh-Bradford vs. Alfred State, 2017,"Jan 21, 2017",-1.0%
419072,49.33,UPB vs Alfred, 2016,"Nov 11, 2016",NA
493804,48.75,LE LESD Mark J Braun Fall Classic, 2018,"Nov 17, 2018",+3.9%
493804,50.74,AM HD BB and Faster, 2018,"Nov 03, 2018",NA
493804,50.11,2018 OH OSSC Spring into Summe, 2018,"Jun 02, 2018",-0.8%
493804,50.52,Mars vs. North Allegheny, 2018,"Jan 25, 2018",-1.7%
493804,50.05,New Year's Meet Challenge, 2018,"Jan 06, 2018",-0.7%
493804,49.69,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 17, 2017",+0.3%
493804,49.82,LE LESD Mark J Braun Fall Classic, 2017,"Nov 18, 2017",NA
493804,51.71,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",+1.1%
493804,52.27,NHA Freestyle Frenzy, 2016,"Oct 22, 2016",+0.6%
493804,52.56,First Splash Invitational Oct 8-9, 2016,"Oct 08, 2016",NA
493804,54.63,The 2015 Mark J. Braun Fall Cl, 2015,"Nov 21, 2015",NA
493804,55.72,53rd Annual Christmas Meet, 2014,"Dec 14, 2014",NA
596689,47.35,Purdue Invitational, 2019,"Nov 23, 2019",+3.1%
596689,48.88,Michigan State vs. Pittsburgh, 2019,"Oct 18, 2019",NA
401518,46.78,Western PA Invite, 2020,"Jan 24, 2020",NA
401518,49.78,William and Mary vs. Virginia Military Institute, 2019,"Jan 26, 2019",-2.7%
401518,48.48,"Old Dominion vs. Campbell, Howard, VMI", 2019,"Jan 12, 2019",+0.8%
401518,48.86,UMBC vs. Virginia Military Institute, 2018,"Dec 01, 2018",NA
401518,47.77,Speedo Champions Series - Akron, 2018,"Mar 25, 2018",0.0%
401518,47.65,Speedo Champions Series - Akron, 2018,"Mar 25, 2018",+0.3%
401518,47.77,Peters Township vs. South Park, 2018,"Feb 06, 2018",+0.5%
401518,47.99,LE LESD Mark J Braun Fall Classic, 2017,"Nov 18, 2017",NA
401518,47.57,Pennsylvania AAA Boys State Championships, 2017,"Mar 18, 2017",+2.7%
